CityId,City,Latitude,Longitude,TimeZone,Country,Region
30987,Lynchburg,37.5036,-92.3123,-06:00,United States,Missouri
31059,Macks Creek,37.9773,-92.9693,-06:00,United States,Missouri
31065,Macomb,37.1062,-92.4825,-06:00,United States,Missouri
9380,Macon,39.7971,-92.4191,-06:00,United States,Missouri
31087,Madison,39.4792,-92.217,-06:00,United States,Missouri
31135,Maitland,40.1941,-95.114,-06:00,United States,Missouri
9381,Malden,36.561,-89.9952,-06:00,United States,Missouri
31172,Malta Bend,39.2052,-93.3822,-06:00,United States,Missouri
31250,Mansfield,37.1559,-92.6037,-06:00,United States,Missouri
31277,Mapaville,38.2486,-90.4838,-06:00,United States,Missouri
9382,Marble Hill,37.2968,-89.9579,-06:00,United States,Missouri
31326,Marceline,39.6943,-92.9287,-06:00,United States,Missouri
31385,Marionville,37.0041,-93.6462,-06:00,United States,Missouri
31413,Marquand,37.4061,-90.1985,-06:00,United States,Missouri
9383,Marshall,39.0733,-93.1988,-06:00,United States,Missouri
9384,Marshfield,37.3296,-92.9325,-06:00,United States,Missouri
31444,Marston,36.5045,-89.6485,-06:00,United States,Missouri
31455,Marthasville,38.6485,-91.0773,-06:00,United States,Missouri
31469,Martinsburg,39.0899,-91.6854,-06:00,United States,Missouri
31475,Martinsville,40.3833,-94.1577,-06:00,United States,Missouri
9385,Maryland Heights,38.7275,-90.4524,-06:00,United States,Missouri
9386,Maryville,40.308,-94.8702,-06:00,United States,Missouri
31554,Matthews,36.7703,-89.5445,-06:00,United States,Missouri
9387,Maysville,39.9565,-94.3484,-06:00,United States,Missouri
31630,Mayview,39.045,-93.8354,-06:00,United States,Missouri
31633,Maywood,39.9598,-91.6065,-06:00,United States,Missouri
31650,Mc Bride,37.8321,-89.8389,-06:00,United States,Missouri
31670,Mc Clurg,36.7574,-92.8262,-06:00,United States,Missouri
31706,Mc Fall,40.2132,-94.5365,-06:00,United States,Missouri
31711,Mc Gee,37.0751,-90.1947,-06:00,United States,Missouri
31713,Mc Girk,38.6111,-92.4808,-06:00,United States,Missouri
31817,Meadville,39.7635,-93.298,-06:00,United States,Missouri
9388,Memphis,40.4636,-92.2148,-06:00,United States,Missouri
31920,Mendon,39.5699,-93.0853,-06:00,United States,Missouri
31942,Mercer,40.5268,-93.4978,-06:00,United States,Missouri
32003,Meta,38.2385,-92.1206,-06:00,United States,Missouri
32012,Metz,37.9966,-94.4426,-06:00,United States,Missouri
9389,Mexico,39.1882,-91.8924,-06:00,United States,Missouri
32028,Miami,39.2824,-93.19,-06:00,United States,Missouri
32051,Middle Brook,37.6637,-90.6552,-06:00,United States,Missouri
32084,Middletown,39.095,-91.3649,-06:00,United States,Missouri
9390,Milan,40.1663,-93.1629,-06:00,United States,Missouri
32154,Milford,37.5848,-94.1566,-06:00,United States,Missouri
32172,Mill Spring,37.043,-90.6482,-06:00,United States,Missouri
32189,Miller,37.2308,-93.8521,-06:00,United States,Missouri
32203,Millersville,37.4471,-89.8097,-06:00,United States,Missouri
32259,Milo,37.7379,-94.2989,-06:00,United States,Missouri
32298,Mindenmines,37.4215,-94.5594,-06:00,United States,Missouri
32308,Mineral Point,37.9132,-90.7,-06:00,United States,Missouri
32366,Missouri City,39.2413,-94.2875,-06:00,United States,Missouri
9391,Moberly,39.4377,-92.3968,-06:00,United States,Missouri
32413,Mokane,38.7023,-91.8839,-06:00,United States,Missouri
9392,Monett,36.9016,-93.938,-06:00,United States,Missouri
32468,Monroe City,39.6493,-91.7067,-06:00,United States,Missouri
32523,Montgomery City,39.0022,-91.5066,-06:00,United States,Missouri
9394,Monticello,40.0996,-91.698,-06:00,United States,Missouri
32532,Montier,36.9869,-91.5753,-06:00,United States,Missouri
32544,Montreal,37.9899,-92.5204,-06:00,United States,Missouri
32551,Montrose,38.2568,-94.0183,-06:00,United States,Missouri
32567,Moody,36.5371,-91.9918,-06:00,United States,Missouri
32585,Mooresville,39.742,-93.7168,-06:00,United States,Missouri
32598,Mora,38.5244,-93.2235,-06:00,United States,Missouri
32609,Morehouse,36.7939,-89.6743,-06:00,United States,Missouri
32632,Morley,37.0431,-89.6193,-06:00,United States,Missouri
32657,Morrison,38.5959,-91.6636,-06:00,United States,Missouri
32670,Morrisville,37.467,-93.4305,-06:00,United States,Missouri
32679,Morse Mill,38.2769,-90.6532,-06:00,United States,Missouri
32688,Mosby,39.3146,-94.2937,-06:00,United States,Missouri
32699,Moscow Mills,38.9224,-90.961,-06:00,United States,Missouri
32720,Mound City,40.1454,-95.1934,-06:00,United States,Missouri
32726,Moundville,37.7439,-94.4899,-06:00,United States,Missouri
32814,Mount Sterling,38.5574,-91.6171,-06:00,United States,Missouri
14689,Mount Vernon,37.1099,-93.7778,-06:00,United States,Missouri
32843,Mountain Grove,37.2656,-92.3257,-06:00,United States,Missouri
18148,Mountain View,36.9676,-91.7186,-06:00,United States,Missouri
32959,Myrtle,36.5208,-91.2587,-06:00,United States,Missouri
32999,Napoleon,39.1069,-94.0638,-06:00,United States,Missouri
33055,Naylor,36.5599,-90.6291,-06:00,United States,Missouri
33071,Neck City,37.2566,-94.4443,-06:00,United States,Missouri
33079,Neelyville,36.5693,-90.4754,-06:00,United States,Missouri
33100,Nelson,39.0044,-93.0441,-06:00,United States,Missouri
9395,Neosho,36.8753,-94.3946,-06:00,United States,Missouri
9396,Nevada,37.8504,-94.3445,-06:00,United States,Missouri
33170,New Bloomfield,38.718,-92.0861,-06:00,United States,Missouri
33174,New Boston,39.9295,-92.9372,-06:00,United States,Missouri
33183,New Cambria,39.758,-92.7699,-06:00,United States,Missouri
33209,New Florence,38.8882,-91.5312,-06:00,United States,Missouri
33212,New Franklin,39.0335,-92.7186,-06:00,United States,Missouri
33222,New Hampton,40.216,-94.1596,-06:00,United States,Missouri
33234,New Haven,38.5502,-91.2585,-06:00,United States,Missouri
9397,New London,39.4711,-91.4716,-06:00,United States,Missouri
9398,New Madrid,36.6317,-89.5078,-06:00,United States,Missouri
33284,New Melle,38.7106,-90.8788,-06:00,United States,Missouri
33296,New Offenburg,37.9074,-90.2012,-06:00,United States,Missouri
33368,Newark,39.9936,-92.007,-06:00,United States,Missouri
33376,Newburg,37.8656,-91.9133,-06:00,United States,Missouri
33455,Newtonia,36.8686,-94.3675,-06:00,United States,Missouri
33462,Newtown,40.3439,-93.2726,-06:00,United States,Missouri
33471,Niangua,37.4019,-92.7434,-06:00,United States,Missouri
12125,Nixa,37.0415,-93.3061,-06:00,United States,Missouri
33528,Noble,36.7346,-92.5808,-06:00,United States,Missouri
33533,Noel,36.546,-94.5012,-06:00,United States,Missouri
33552,Norborne,39.3454,-93.6638,-06:00,United States,Missouri
33776,Norwood,37.0352,-92.4242,-06:00,United States,Missouri
33790,Novelty,40.0367,-92.2597,-06:00,United States,Missouri
33793,Novinger,40.2969,-92.7524,-06:00,United States,Missouri
33823,O Fallon,38.8357,-90.7206,-06:00,United States,Missouri
33836,Oak Grove,39.016,-94.144,-06:00,United States,Missouri
33846,Oak Ridge,37.5321,-89.7536,-06:00,United States,Missouri
33962,Odessa,38.9828,-93.9522,-06:00,United States,Missouri
34031,Old Appleton,37.5907,-89.7155,-06:00,United States,Missouri
17996,Old Monroe,38.9362,-90.7728,-06:00,United States,Missouri
34054,Oldfield,36.9657,-93.0242,-06:00,United States,Missouri
34062,Olean,38.4015,-92.528,-06:00,United States,Missouri
34086,Olney,39.0879,-91.2076,-06:00,United States,Missouri
34164,Oran,37.0868,-89.7125,-06:00,United States,Missouri
9401,Oregon,39.9605,-95.0899,-06:00,United States,Missouri
34230,Oronogo,37.3226,-94.4491,-06:00,United States,Missouri
34233,Orrick,39.2023,-94.1324,-06:00,United States,Missouri
12638,Osage Beach,38.1262,-92.6898,-06:00,United States,Missouri
34254,Osborn,39.791,-94.2914,-06:00,United States,Missouri
34259,Osceola,38.0329,-93.7861,-06:00,United States,Missouri
34302,Otterville,38.736,-93.0202,-06:00,United States,Missouri
34338,Owensville,38.3708,-91.4729,-06:00,United States,Missouri
34362,Oxly,36.5841,-90.688,-06:00,United States,Missouri
34368,Ozark,36.9964,-93.1892,-06:00,United States,Missouri
15928,Pacific,38.5251,-90.7588,-06:00,United States,Missouri
34409,Painton,37.0824,-89.7947,-06:00,United States,Missouri
9404,Palmyra,39.7865,-91.559,-06:00,United States,Missouri
9405,Paris,39.5207,-92.0162,-06:00,United States,Missouri
14429,Park Hills,37.8386,-90.5648,-06:00,United States,Missouri
34561,Parma,36.5696,-89.8318,-06:00,United States,Missouri
34564,Parnell,40.4988,-94.6841,-06:00,United States,Missouri
34580,Pascola,36.2667,-89.8267,-06:00,United States,Missouri
34583,Passaic,38.3219,-94.3482,-06:00,United States,Missouri
34605,Patterson,37.2108,-90.5718,-06:00,United States,Missouri
34612,Patton,37.4732,-90.0637,-06:00,United States,Missouri
34614,Pattonsburg,40.0376,-94.1352,-06:00,United States,Missouri
34656,Peace Valley,36.8387,-91.7633,-06:00,United States,Missouri
15344,Peculiar,38.7126,-94.4101,-06:00,United States,Missouri
34787,Perkins,37.0948,-89.7756,-06:00,United States,Missouri
34807,Perry,39.4063,-91.6511,-06:00,United States,Missouri
9406,Perryville,37.7127,-89.8903,-06:00,United States,Missouri
34858,Pevely,38.2842,-90.4297,-06:00,United States,Missouri
34869,Philadelphia,39.8355,-91.762,-06:00,United States,Missouri
34877,Phillipsburg,37.5759,-92.7735,-06:00,United States,Missouri
34905,Pickering,40.4662,-94.8316,-06:00,United States,Missouri
34913,Piedmont,37.1604,-90.7023,-06:00,United States,Missouri
34923,Pierce City,37.0088,-94.0029,-06:00,United States,Missouri
13816,Pilot Grove,38.871,-92.9535,-06:00,United States,Missouri
34956,Pilot Knob,37.6214,-90.6403,-06:00,United States,Missouri
9407,Pineville,36.5706,-94.342,-06:00,United States,Missouri
35065,Pittsburg,37.8376,-93.3279,-06:00,United States,Missouri
35119,Plato,37.492,-92.1844,-06:00,United States,Missouri
35123,Platte City,39.3588,-94.8136,-06:00,United States,Missouri
9408,Plattsburg,39.6059,-94.4141,-06:00,United States,Missouri
19033,Pleasant Hill,38.7696,-94.2074,-06:00,United States,Missouri
35143,Pleasant Hope,37.4772,-93.2536,-06:00,United States,Missouri
35170,Plevna,39.9954,-92.1189,-06:00,United States,Missouri
35199,Pocahontas,37.5009,-89.6436,-06:00,United States,Missouri
35219,Point Lookout,36.6196,-93.2397,-06:00,United States,Missouri
35238,Polk,37.7572,-93.2928,-06:00,United States,Missouri
35249,Pollock,40.346,-93.1259,-06:00,United States,Missouri
35254,Polo,39.5693,-94.0956,-06:00,United States,Missouri
35262,Pomona,36.8447,-91.9185,-06:00,United States,Missouri
35271,Ponce de Leon,36.8928,-93.3726,-06:00,United States,Missouri
35279,Pontiac,36.5285,-92.5406,-06:00,United States,Missouri
9409,Poplar Bluff,36.7717,-90.4218,-06:00,United States,Missouri
35352,Portage des Sioux,38.9266,-90.3904,-06:00,United States,Missouri
35353,Portageville,36.4157,-89.6885,-06:00,United States,Missouri
35372,Portland,38.7662,-91.6923,-06:00,United States,Missouri
9410,Potosi,37.9901,-90.9712,-06:00,United States,Missouri
35405,Pottersville,36.7028,-92.0465,-06:00,United States,Missouri
35428,Powell,36.5752,-94.1605,-06:00,United States,Missouri
35442,Powersite,36.6391,-93.0837,-06:00,United States,Missouri
35443,Powersville,40.5262,-93.2891,-06:00,United States,Missouri
35466,Prairie Home,38.8294,-92.5997,-06:00,United States,Missouri
35497,Preston,37.9436,-93.1662,-06:00,United States,Missouri
9411,Princeton,40.3646,-93.5595,-06:00,United States,Missouri
35567,Protem,36.5609,-92.8453,-06:00,United States,Missouri
35598,Purcell,37.2422,-94.4351,-06:00,United States,Missouri
35600,Purdin,39.9574,-93.1759,-06:00,United States,Missouri
35603,Purdy,36.7973,-93.9072,-06:00,United States,Missouri
35623,Puxico,36.9506,-90.1582,-06:00,United States,Missouri
35645,Queen City,40.4216,-92.5694,-06:00,United States,Missouri
35660,Quincy,38.0076,-93.4673,-06:00,United States,Missouri
35676,Quitman,40.3642,-95.0902,-06:00,United States,Missouri
13748,Qulin,36.5685,-90.2704,-06:00,United States,Missouri
35683,Racine,36.8961,-94.5274,-06:00,United States,Missouri
18686,Ravenwood,40.3645,-94.6816,-06:00,United States,Missouri
35837,Raymondville,37.362,-91.7691,-06:00,United States,Missouri
9412,Raymore,38.7996,-94.4429,-06:00,United States,Missouri
35842,Rayville,39.4182,-94.0127,-06:00,United States,Missouri
35845,Rea,40.0605,-94.6916,-06:00,United States,Missouri
35913,Redford,37.3311,-90.9071,-06:00,United States,Missouri
35937,Reeds,37.1282,-94.1537,-06:00,United States,Missouri
15620,Reeds Spring,36.7124,-93.372,-06:00,United States,Missouri
35976,Renick,39.3426,-92.4136,-06:00,United States,Missouri
35989,Republic,37.1404,-93.5188,-06:00,United States,Missouri
36006,Revere,40.4976,-91.6726,-06:00,United States,Missouri
36023,Reynolds,37.4008,-91.0736,-06:00,United States,Missouri
36034,Rhineland,38.7604,-91.5317,-06:00,United States,Missouri
36055,Rich Hill,38.093,-94.3604,-06:00,United States,Missouri
36057,Richards,37.8999,-94.5611,-06:00,United States,Missouri
36079,Richland,37.8386,-92.3942,-06:00,United States,Missouri
9414,Richmond,39.2828,-93.9948,-06:00,United States,Missouri
36113,Richwoods,38.1401,-90.8413,-06:00,United States,Missouri
36125,Ridgedale,36.5373,-93.246,-06:00,United States,Missouri
36139,Ridgeway,40.4191,-93.9856,-06:00,United States,Missouri
36207,Risco,36.5517,-89.8186,-06:00,United States,Missouri
36236,Riverside,39.169,-94.6319,-06:00,United States,Missouri
36251,Rives,36.0937,-90.0136,-06:00,United States,Missouri
36255,Roach,37.9978,-92.8162,-06:00,United States,Missouri
36287,Robertsville,38.3616,-90.8187,-06:00,United States,Missouri
36298,Roby,37.4946,-92.114,-06:00,United States,Missouri
36303,Rocheport,39.0019,-92.5027,-06:00,United States,Missouri
9415,Rock Port,40.4534,-95.5422,-06:00,United States,Missouri
36340,Rockaway Beach,36.7156,-93.1751,-06:00,United States,Missouri
36342,Rockbridge,36.7913,-92.4234,-06:00,United States,Missouri
36371,Rockville,38.0755,-94.1669,-06:00,United States,Missouri
36383,Rocky Comfort,36.6989,-94.1188,-06:00,United States,Missouri
36389,Rocky Mount,38.2951,-92.7108,-06:00,United States,Missouri
36414,Rogersville,37.1319,-93.0612,-06:00,United States,Missouri
9416,Rolla,37.9434,-91.7618,-06:00,United States,Missouri
36436,Rombauer,36.8431,-90.28,-06:00,United States,Missouri
36470,Roscoe,37.9729,-93.8117,-06:00,United States,Missouri
36489,Rosebud,38.3826,-91.3889,-06:00,United States,Missouri
36511,Rosendale,40.0405,-94.8351,-06:00,United States,Missouri
36548,Rothville,39.66,-93.0482,-06:00,United States,Missouri
36627,Rueter,36.6387,-92.9078,-06:00,United States,Missouri
36658,Rush Hill,39.1925,-91.6767,-06:00,United States,Missouri
36665,Rushville,39.5691,-95.0419,-06:00,United States,Missouri
36682,Russellville,38.487,-92.4235,-06:00,United States,Missouri
36708,Rutledge,40.3469,-92.1083,-06:00,United States,Missouri
36757,Saginaw,37.0238,-94.4683,-06:00,United States,Missouri
36766,Saint Albans,38.5866,-90.7692,-06:00,United States,Missouri
36771,Saint Ann,38.7263,-90.3885,-06:00,United States,Missouri
13192,Saint Charles,38.7778,-90.5299,-06:00,United States,Missouri
36795,Saint Clair,38.3,-90.9631,-06:00,United States,Missouri
36806,Saint Elizabeth,38.2894,-92.2466,-06:00,United States,Missouri
16486,Saint James,37.9936,-91.5964,-06:00,United States,Missouri
11870,Saint Joseph,39.7468,-94.8319,-06:00,United States,Missouri
36859,Saint Mary,37.8767,-89.9473,-06:00,United States,Missouri
36876,Saint Patrick,40.3164,-91.6656,-06:00,United States,Missouri
9427,Saint Peters,38.8003,-90.6176,-06:00,United States,Missouri
16224,Saint Robert,37.8445,-92.1463,-06:00,United States,Missouri
36901,Saint Thomas,38.3713,-92.1913,-06:00,United States,Missouri
9330,Sainte Genevieve,37.9762,-90.0499,-06:00,United States,Missouri
9417,Salem,37.5023,-91.4546,-06:00,United States,Missouri
36939,Salisbury,39.4605,-92.8061,-06:00,United States,Missouri
37071,Santa Fe,39.4037,-91.8284,-06:00,United States,Missouri
37098,Sarcoxie,37.0884,-94.0906,-06:00,United States,Missouri
9418,Savannah,39.9238,-94.826,-06:00,United States,Missouri
37142,Saverton,39.6467,-91.2692,-06:00,United States,Missouri
37185,Schell City,37.9971,-94.1841,-06:00,United States,Missouri
37250,Scott City,37.1648,-89.4816,-06:00,United States,Missouri
9419,Sedalia,38.6904,-93.2446,-06:00,United States,Missouri
37335,Sedgewickville,37.5473,-89.9278,-06:00,United States,Missouri
13705,Seligman,36.5307,-93.9143,-06:00,United States,Missouri
37375,Senath,36.1418,-90.1787,-06:00,United States,Missouri
37378,Seneca,36.8382,-94.5361,-06:00,United States,Missouri
14298,Seymour,37.1564,-92.7897,-06:00,United States,Missouri
16526,Shelbina,39.7104,-92.0292,-06:00,United States,Missouri
9420,Shelbyville,39.8208,-92.0692,-06:00,United States,Missouri
37533,Sheldon,37.6929,-94.2028,-06:00,United States,Missouri
37541,Shell Knob,36.6422,-93.633,-06:00,United States,Missouri
37567,Sheridan,40.4853,-94.5453,-06:00,United States,Missouri
37626,Shook,37.0811,-90.3212,-06:00,United States,Missouri
37652,Sibley,39.1591,-94.1879,-06:00,United States,Missouri
9421,Sikeston,36.9406,-89.5948,-06:00,United States,Missouri
37682,Silex,39.1404,-91.0631,-06:00,United States,Missouri
37688,Silva,37.2405,-90.4398,-06:00,United States,Missouri
37768,Skidmore,40.2903,-95.0765,-06:00,United States,Missouri
13053,Slater,39.2023,-93.0277,-06:00,United States,Missouri
18267,Smithton,38.6141,-93.1156,-06:00,United States,Missouri
37852,Smithville,39.3944,-94.5382,-06:00,United States,Missouri
37912,Solo,37.1652,-91.9454,-06:00,United States,Missouri
38002,South Fork,36.6247,-91.917,-06:00,United States,Missouri
38010,South Greenfield,37.367,-93.8469,-06:00,United States,Missouri
38085,South West City,36.5596,-94.5884,-06:00,United States,Missouri
10221,Southhampton,38.593,-90.295,-06:00,United States,Missouri
38133,Sparta,36.9498,-93.1251,-06:00,United States,Missouri
9423,Spickard,40.2323,-93.5016,-06:00,United States,Missouri
38175,Spokane,36.8573,-93.2688,-06:00,United States,Missouri
9424,Springfield,37.203,-93.2929,-06:00,United States,Missouri
38265,Squires,36.8468,-92.5829,-06:00,United States,Missouri
11896,St. Louis,38.6355,-90.2831,-06:00,United States,Missouri
38292,Stanberry,40.2746,-94.5407,-06:00,United States,Missouri
38316,Stanton,38.2744,-91.1057,-06:00,United States,Missouri
38344,Stark City,36.8864,-94.1422,-06:00,United States,Missouri
38371,Steedman,38.7569,-91.7845,-06:00,United States,Missouri
38374,Steele,36.0973,-89.8407,-06:00,United States,Missouri
9428,Steelville,37.9523,-91.288,-06:00,United States,Missouri
38386,Stella,36.7483,-94.2176,-06:00,United States,Missouri
38416,Stet,39.4232,-93.7586,-06:00,United States,Missouri
38438,Stewartsville,39.7395,-94.5042,-06:00,United States,Missouri
9429,Stockton,37.7352,-93.8048,-06:00,United States,Missouri
38525,Stotts City,37.1103,-93.9564,-06:00,United States,Missouri
38530,Stoutland,37.8896,-92.5209,-06:00,United States,Missouri
38531,Stoutsville,39.5441,-91.8382,-06:00,United States,Missouri
9430,Stover,38.4388,-93.0007,-06:00,United States,Missouri
38540,Strafford,37.2807,-93.0887,-06:00,United States,Missouri
38549,Strasburg,38.7603,-94.1661,-06:00,United States,Missouri
38601,Sturdivant,37.072,-90.0099,-06:00,United States,Missouri
38602,Sturgeon,39.1933,-92.305,-06:00,United States,Missouri
38618,Success,37.4865,-92.0128,-06:00,United States,Missouri
17845,Sullivan,38.2643,-91.1348,-06:00,United States,Missouri
38676,Summersville,37.1331,-91.7093,-06:00,United States,Missouri
38698,Sumner,39.651,-93.2054,-06:00,United States,Missouri
17466,Sunrise Beach,38.1595,-92.789,-06:00,United States,Missouri
38796,Swedeborg,37.9139,-92.3317,-06:00,United States,Missouri
38806,Sweet Springs,38.9707,-93.4332,-06:00,United States,Missouri
38848,Syracuse,38.6129,-92.8917,-06:00,United States,Missouri
38887,Tallapoosa,36.5081,-89.8192,-06:00,United States,Missouri
38912,Taneyville,36.7478,-93.0117,-06:00,United States,Missouri
9431,Tarkio,40.4363,-95.3214,-06:00,United States,Missouri
38948,Taylor,39.9055,-91.5111,-06:00,United States,Missouri
13210,Tea,38.3,-91.396,-06:00,United States,Missouri
38967,Tebbetts,38.6431,-91.9576,-06:00,United States,Missouri
38971,Tecumseh,36.5904,-92.2572,-06:00,United States,Missouri
39020,Teresita,37.0089,-91.5974,-06:00,United States,Missouri
39059,Thayer,36.5586,-91.5341,-06:00,United States,Missouri
39068,Theodosia,36.5847,-92.7117,-06:00,United States,Missouri
39090,Thompson,39.2017,-92.0391,-06:00,United States,Missouri
39111,Thornfield,36.7078,-92.6528,-06:00,United States,Missouri
39158,Tiff,38.0192,-90.6528,-06:00,United States,Missouri
39159,Tiff City,36.6675,-94.5896,-06:00,United States,Missouri
39191,Tina,39.5716,-93.4778,-06:00,United States,Missouri
39208,Tipton,38.6448,-92.7853,-06:00,United States,Missouri
39355,Treloar,38.6445,-91.1876,-06:00,United States,Missouri
9432,Trenton,40.111,-93.5642,-06:00,United States,Missouri
39389,Trimble,39.5039,-94.5556,-06:00,United States,Missouri
39402,Triplett,39.5082,-93.2104,-06:00,United States,Missouri
9433,Troy,39.0252,-90.9568,-06:00,United States,Missouri
39448,Truxton,38.9675,-91.211,-06:00,United States,Missouri
39470,Tunas,37.8378,-92.9615,-06:00,United States,Missouri
39502,Turners,37.1817,-93.1566,-06:00,United States,Missouri
39507,Turney,39.6276,-94.2855,-06:00,United States,Missouri
9434,Tuscumbia,38.2579,-92.4965,-06:00,United States,Missouri
39586,Udall,36.5285,-92.2298,-06:00,United States,Missouri
39596,Ulman,38.1352,-92.4604,-06:00,United States,Missouri
12504,Union,38.4268,-91.0473,-06:00,United States,Missouri
39653,Union Star,39.9954,-94.5291,-06:00,United States,Missouri
39660,Uniontown,37.6102,-89.7189,-06:00,United States,Missouri
9435,Unionville,40.4961,-92.9907,-06:00,United States,Missouri
39709,Urbana,37.8598,-93.1298,-06:00,United States,Missouri
39712,Urich,38.4247,-93.9558,-06:00,United States,Missouri
39720,Utica,39.7324,-93.6159,-06:00,United States,Missouri
39755,Valles Mines,38.0411,-90.4967,-06:00,United States,Missouri
39773,Valley Park,38.5289,-90.55,-06:00,United States,Missouri
9437,Van Buren,36.9608,-90.9923,-06:00,United States,Missouri
39811,Vandalia,39.2289,-91.4889,-06:00,United States,Missouri
39822,Vanduser,36.9909,-89.6866,-06:00,United States,Missouri
39828,Vanzant,36.9711,-92.1995,-06:00,United States,Missouri
39906,Verona,36.9112,-93.801,-06:00,United States,Missouri
9438,Versailles,38.4499,-92.8168,-06:00,United States,Missouri
16537,Viburnum,37.7253,-91.1274,-06:00,United States,Missouri
9439,Vichy,38.1062,-91.7978,-06:00,United States,Missouri
9440,Vienna,38.2015,-91.9431,-06:00,United States,Missouri
39963,Villa Ridge,38.4527,-90.8822,-06:00,United States,Missouri
40012,Vista,37.9885,-93.6636,-06:00,United States,Missouri
40037,Vulcan,37.3091,-90.7099,-06:00,United States,Missouri
40050,Waco,37.2469,-94.5993,-06:00,United States,Missouri
40092,Wakenda,39.3144,-93.3767,-06:00,United States,Missouri
40114,Waldron,39.2224,-94.7933,-06:00,United States,Missouri
40132,Walker,37.891,-94.2328,-06:00,United States,Missouri
40183,Walnut Grove,37.393,-93.5053,-06:00,United States,Missouri
40186,Walnut Shade,36.7765,-93.2158,-06:00,United States,Missouri
40227,Wappapello,37.0033,-90.2733,-06:00,United States,Missouri
40237,Wardell,36.3524,-89.8327,-06:00,United States,Missouri
9441,Warrensburg,38.8247,-93.6796,-06:00,United States,Missouri
9442,Warrenton,38.7835,-91.2441,-06:00,United States,Missouri
9443,Warsaw,38.3166,-93.2711,-06:00,United States,Missouri
40298,Washburn,36.5819,-93.9935,-06:00,United States,Missouri
9444,Washington,38.5374,-91.0388,-06:00,United States,Missouri
40330,Wasola,36.7438,-92.5205,-06:00,United States,Missouri
40393,Watson,40.4812,-95.6324,-06:00,United States,Missouri
40427,Waverly,39.1986,-93.5426,-06:00,United States,Missouri
40445,Wayland,40.4661,-91.6172,-06:00,United States,Missouri
9445,Waynesville,37.7695,-92.2657,-06:00,United States,Missouri
40466,Weatherby,39.8913,-94.2622,-06:00,United States,Missouri
40469,Weaubleau,37.8673,-93.5219,-06:00,United States,Missouri
40474,Webb City,37.1493,-94.4792,-06:00,United States,Missouri
40541,Wellington,39.1122,-93.9845,-06:00,United States,Missouri
40559,Wellsville,39.0901,-91.5608,-06:00,United States,Missouri
40578,Wentworth,36.989,-94.1365,-06:00,United States,Missouri
40582,Wentzville,38.7993,-90.8471,-06:00,United States,Missouri
40585,Wesco,37.8595,-91.3571,-06:00,United States,Missouri
40596,West Alton,38.871,-90.219,-06:00,United States,Missouri
9446,West Plains,36.7256,-91.9123,-06:00,United States,Missouri
40773,Westboro,40.5302,-95.3168,-06:00,United States,Missouri
9447,Weston,39.4681,-94.9247,-06:00,United States,Missouri
40842,Westphalia,38.4046,-92.0758,-06:00,United States,Missouri
40887,Wheatland,37.9327,-93.406,-06:00,United States,Missouri
40893,Wheaton,36.7755,-94.0368,-06:00,United States,Missouri
15637,Wheeling,39.8064,-93.3935,-06:00,United States,Missouri
40976,Whiteman Air Force Base,38.7285,-93.5627,-06:00,United States,Missouri
40977,Whiteoak,36.1277,-90.1592,-06:00,United States,Missouri
40988,Whiteside,39.1854,-91.0167,-06:00,United States,Missouri
41000,Whitewater,37.2743,-89.7592,-06:00,United States,Missouri
14754,Willard,37.3058,-93.4491,-06:00,United States,Missouri
41103,Williamsburg,38.8838,-91.6747,-06:00,United States,Missouri
41119,Williamstown,40.2046,-91.8668,-06:00,United States,Missouri
41123,Williamsville,36.9642,-90.4939,-06:00,United States,Missouri
9448,Willow Springs,37.0098,-91.9178,-06:00,United States,Missouri
12056,Windsor,38.5066,-93.5591,-06:00,United States,Missouri
41236,Windyville,37.7134,-92.9343,-06:00,United States,Missouri
41242,Winfield,38.9828,-90.8215,-06:00,United States,Missouri
41260,Winigan,40.0421,-92.9315,-06:00,United States,Missouri
41273,Winona,37.059,-91.2317,-06:00,United States,Missouri
41285,Winston,39.8308,-94.1493,-06:00,United States,Missouri
41350,Wolf Island,36.9111,-89.2215,-06:00,United States,Missouri
41458,Wooldridge,38.9159,-92.5811,-06:00,United States,Missouri
41476,Worth,40.4285,-94.4231,-06:00,United States,Missouri
41483,Worthington,40.424,-92.7678,-06:00,United States,Missouri
41497,Wright City,38.793,-91.0336,-06:00,United States,Missouri
41507,Wyaconda,40.3399,-91.8916,-06:00,United States,Missouri
41513,Wyatt,36.9094,-89.2228,-06:00,United States,Missouri
41619,Yukon,37.2088,-91.815,-06:00,United States,Missouri
41631,Zalma,37.1241,-90.0834,-06:00,United States,Missouri
41635,Zanoni,36.6887,-92.305,-06:00,United States,Missouri
19071,Absarokee,45.5102,-109.617,-07:00,United States,Montana
19091,Acton,45.9159,-108.597,-07:00,United States,Montana
19232,Alberton,46.8849,-114.575,-07:00,United States,Montana
19263,Alder,45.2863,-112.258,-07:00,United States,Montana
19450,Alzada,45.2088,-104.233,-07:00,United States,Montana
9537,Anaconda,46.0302,-113.144,-07:00,United States,Montana
19551,Angela,46.7195,-106.293,-07:00,United States,Montana
19590,Antelope,48.6912,-104.463,-07:00,United States,Montana
19713,Arlee,47.1805,-114.04,-07:00,United States,Montana
18470,Ashland,45.5351,-106.27,-07:00,United States,Montana
